"","ENS","1_Stock","10_B11","2_Stock","3_WT","4_WT","5_WTA6","6_WTA6","7_B2","8_B2","9_B11","ENTREZID","SYMBOL"
"1146","ENSG00000081760",5.32259690973566,5.04935913747778,5.35870586106963,5.27448747343647,5.39742463366964,5.07013005719668,5.10693405845534,5.12203048821773,5.16707180771939,5.14933163330076,"65985","AACS"
"1147","ENSG00000081791",5.10273463919023,5.34241800541597,5.25068241272845,5.40621005249173,5.4453361821486,5.27129469294492,5.39282512491602,5.45076943031967,5.39048429819673,5.36749305813453,"9812","KIAA0141"
"1148","ENSG00000081803",5.9922834107233,5.69623115592047,6.03964584865776,6.12620040659086,6.09258835438781,5.59080674908339,5.64139666237385,5.86647709374123,5.78211570344085,5.88568291069509,"93664","CADPS2"
"1149","ENSG00000081870",5.07047363460457,4.98609774661734,5.05760041227045,5.14845664679703,5.34225417680776,5.44252728664428,5.59809713385923,5.05556973855346,5.14590514411793,5.0285206663516,"51668","HSPB11"
"1150","ENSG00000081913",5.97495912800028,6.12482811571475,5.89364506176246,6.05270978681741,6.03808008502256,5.9725942184202,5.85336896815968,6.14237236313586,6.18972565070383,6.12879168972599,"23239","PHLPP1"
"1151","ENSG00000082014",-1.5690084678119,2.0898032977384,-2.01037990864765,-2.63626452325135,-1.63951901933436,-0.469842499959487,0.277785028464826,1.92491111360056,1.72713048242258,1.35995604889056,"6604","SMARCD3"
"1152","ENSG00000082068",5.54238155616736,5.86836613165857,5.66258620087487,5.76230427335638,5.78647823855901,5.94483320125912,5.97980856193011,6.11343288790882,6.10634661198126,6.0246319253261,"55100","WDR70"
"1153","ENSG00000082146",3.97297479238939,3.95729013319279,4.13059155012967,4.11703083972252,4.04012310776284,4.39694907772402,4.59800599298693,4.40096445265839,4.42884568133697,4.0403043727389,"55437","STRADB"
"1154","ENSG00000082153",7.19542258326969,6.98929750223703,7.21834179781332,7.25477164709887,7.26857481543118,7.23267010491589,7.21128450971401,7.2218687903838,7.3316473907566,7.07872112205141,"9689","BZW1"
"1155","ENSG00000082212",8.40434056156884,8.12123048308045,8.43262299720778,8.27642390621059,8.2495627405747,8.20209869727903,8.24182302259933,8.27317603592809,8.26491986373943,8.16634581063374,"4200","ME2"
"1156","ENSG00000082213",6.30577092280626,6.16108122573781,6.2318358377535,6.2815295767464,6.4148309321865,6.30364041708641,6.35665613708164,6.26043818243164,6.27830743712365,6.2435525146803,"55322","C5orf22"
"1157","ENSG00000082258",4.9960899048813,5.28772044425459,5.1999471214342,5.03091006259097,5.16918312921339,5.07355241908009,5.23550101481281,5.28356893272519,5.08418940933138,5.22577680036502,"905","CCNT2"
"1158","ENSG00000082269",4.93369201902721,5.512012060236,4.86343739279166,5.04782001845897,5.0364460214715,5.09728429427269,5.12139856558738,5.32573707015134,5.31978902528698,5.54563943152195,"57579","FAM135A"
"1159","ENSG00000082293",4.29801463536089,3.9818203363985,4.08238673009302,4.22207396746684,4.50949428948858,4.30676879731047,4.31304866794095,4.61040642906326,4.54658580377241,3.75600422218722,"1310","COL19A1"
"1160","ENSG00000082438",3.9095466250505,4.63037469581033,3.69970645068027,3.96152420978792,3.83959054741807,3.94511194188816,4.08851733003067,4.24646403086724,4.09512797649075,4.64949358751842,"22837","COBLL1"
"1161","ENSG00000082458",4.49992414637737,5.19983600599715,4.37314239217227,4.52228244966494,4.29381344857961,4.7745571463599,4.88330832144726,5.07335839588458,4.8771451354816,5.41801820138389,"1741","DLG3"
"1162","ENSG00000082497",-1.98500940614798,-0.503719283269457,-0.793067283020391,-2.07136307926298,-1.06159140006016,0.814972122993281,1.17254951033968,0.64994286443415,0.383779361709654,0.131397752797799,"56256","SERTAD4"
"1163","ENSG00000082512",3.29175955303096,4.12083898491175,3.68133009465567,3.12397760990371,3.36229763125977,3.36406651701829,3.53977660672786,3.98595504641454,4.00396103625624,3.73622887504448,"7188","TRAF5"
"1164","ENSG00000082515",5.59624919396017,5.16455563767417,5.79025867191234,5.63604420550663,5.6271216911199,5.57640487559195,5.62879584977546,5.39244440653223,5.3260758316233,5.22222695367949,"29093","MRPL22"
"1165","ENSG00000082516",6.99611279071739,5.76144135982538,7.07437265816068,6.93121984794966,7.00909593104489,6.78069547178656,6.82275611407907,6.3478083056777,6.47642131530474,5.82846290723383,"25929","GEMIN5"
"1166","ENSG00000082641",7.86798075510652,7.83350605417257,7.84697685428941,7.67343003385277,7.67748484019816,7.84065048649005,7.83379716734211,8.03977531855362,8.10182817401657,7.70308360732076,"4779","NFE2L1"
"1167","ENSG00000082701",5.31037040030114,4.95339545329963,5.15404125244797,5.35277934785675,5.30233983983348,5.10064291750533,5.14636765699718,4.95168449296403,5.04661321920221,4.83291717805524,"2932","GSK3B"
"1168","ENSG00000082781",7.25405057783312,7.17715277678808,7.18611979768644,7.31817082826725,7.26783480453768,7.0051727702995,6.88765760431795,6.88773022793788,6.94725611473816,7.23484931071419,"3693","ITGB5"
"1169","ENSG00000082805",6.00371842655654,6.02607148955147,5.9599410507921,5.98934738925866,6.02587681901544,5.78909829898841,5.84902980244112,6.17239432711349,6.07496077912601,5.83777198988666,"23085","ERC1"
"1170","ENSG00000082898",8.78647102074749,8.31709558660059,8.82595219951904,8.78275017764656,8.82737863474757,9.10759850286919,9.17579896268774,8.59748689348932,8.6285385130152,8.3948010435303,"7514","XPO1"
"1171","ENSG00000082996",4.7557700447494,4.83272125688025,4.72226910844958,4.88422166670256,4.8273506466266,4.714445052897,4.84895321232453,4.90078566087829,5.07675205988266,4.95343084992847,"11342","RNF13"
"1172","ENSG00000083093",6.03563393868859,5.7755407717611,6.11859540694811,5.95390231738367,6.03808008502256,5.83216397632831,5.891845125396,5.57334507344299,5.67536939564747,5.86078524476196,"79728","PALB2"
"1173","ENSG00000083097",4.74672467844438,4.71572359909107,4.67196698748403,4.55103318605835,4.64332374825227,4.46628437336237,4.60316834912936,4.78032333144708,4.74731089877464,4.74659171300914,"23033","DOPEY1"
"1174","ENSG00000083099",5.13428998619821,5.22402875873575,5.17717676709936,5.30575360957849,5.39471564776555,5.11067212684681,5.33814397366353,4.94783232130842,5.23880123466608,5.02036776917045,"57226","LYRM2"
"1175","ENSG00000083123",4.8516967834699,4.60428011326547,4.75778136604861,4.93236701881416,5.025980521683,4.73187702732125,4.80482590180801,4.69096795140791,4.68997018768339,4.39584955509296,"594","BCKDHB"
"1176","ENSG00000083168",7.07321147212014,7.25469200443364,7.07437265816068,6.99014683854705,7.14183679610056,6.86901715679077,6.95178956270775,7.13982947735791,7.15044598043185,7.23572985614932,"7994","KAT6A"
"1177","ENSG00000083223",6.62862500785584,7.17449497076392,6.66256445883655,6.67129632059522,6.72950521773599,6.54586986224452,6.53876224045286,7.12711106680874,7.16979996510591,7.09918645870977,"79670","ZCCHC6"
"1178","ENSG00000083312",8.51102484125393,8.17938894646374,8.48189856150665,8.45912199693639,8.51484060611719,8.50394983557629,8.52526391596756,8.22345695839314,8.24887814660791,8.24978489096934,"3842","TNPO1"
"1179","ENSG00000083444",6.82403835633719,6.657491296233,6.81151755359335,6.85832616187105,6.77396255673362,6.59670621567308,6.46270159207651,6.67934700110945,6.77987281844697,6.5738922634353,"5351","PLOD1"
"1180","ENSG00000083454",0.755229259168013,-2.53496306296345,1.15163544055623,0.630845160162474,0.866545422536644,1.30879191427491,1.86517311472988,-2.58837150704379,-2.5482006046515,-3.57770266937322,"5026","P2RX5"
"1181","ENSG00000083457",4.60876376587278,4.18562757624603,4.54050906849466,4.64737508291509,4.52938978286812,4.60990550920172,4.43964782031459,4.53024024559165,4.57325766699009,4.00768325270387,"3682","ITGAE"
"1182","ENSG00000083520",6.64697249744316,6.29598790630194,6.68348998460336,6.58819767063481,6.6544892226363,7.01855138879482,7.0915020530194,6.54428246187246,6.56147490200049,6.43051509847106,"22894","DIS3"
"1183","ENSG00000083535",3.7005896356685,4.4010206059947,3.98085818431775,4.06482130499573,4.02618790465798,4.67893619989892,4.76392332915283,4.48310882906419,4.34465066625536,4.59563749162407,"10464","PIBF1"
"1184","ENSG00000083544",4.14118193797203,4.59370867496768,4.30275837872014,4.30880521473805,4.2996176866644,4.77034550655399,4.93335410324202,4.66304529706095,4.82038354059634,4.72668602758574,"81550","TDRD3"
"1185","ENSG00000083635",4.58865563225276,3.98990525198414,4.60041811986823,4.49294708393245,4.71456940037416,4.84433560106256,4.91686431976543,4.46704986938322,4.30700651371698,4.13396265116462,"26747","NUFIP1"
"1186","ENSG00000083642",6.29805176376094,5.83059960578233,6.37877621939391,6.46015166093317,6.53163843724829,6.90211576474293,7.04768077693748,6.08214486307792,6.16012051965689,5.87441902713704,"23047","PDS5B"
"1187","ENSG00000083720",9.08110974698194,8.64255840245926,9.15523216008218,9.12528358093723,9.147243101392,9.00581125254713,9.01998822256189,8.92689393567354,8.980297130331,8.80866429699568,"5019","OXCT1"
"1188","ENSG00000083750",2.5834626503299,2.79089938464355,2.78839245375344,2.85861036608428,2.74966858193842,2.72818675806277,2.49565222277762,2.53047139602638,2.66975038579844,2.84095835456491,"10325","RRAGB"
"1189","ENSG00000083799",6.48914958997223,7.39219985372314,6.46590203798776,6.62359357900758,6.63281232472782,6.64581205017327,6.69561148834397,7.00637353738136,6.8127023706181,7.29775706847734,"1540","CYLD"
"1190","ENSG00000083807",4.48368301812763,4.64068179232092,4.46194531350536,4.29187108121886,4.20382546177575,4.17914772995082,4.04365489965795,4.54050803454667,4.58378985974266,4.64419755280638,"10998","SLC27A5"
"1191","ENSG00000083812",3.80013030267733,3.16394772651169,3.68133009465567,3.40163754555818,4.03317233141646,3.5025354864853,3.40438741654948,3.30795056235403,3.54637215120744,3.11042634060624,"25799","ZNF324"
"1192","ENSG00000083814",3.85166305623778,3.52828489815629,3.72683942191679,3.57962422841899,3.63443756050201,3.18580242074531,3.38053372560514,3.37833132901663,3.60958429201146,3.43875945300376,"79891","ZNF671"
"1193","ENSG00000083817",3.30414412740579,2.41207274165083,3.09645343628102,3.25789713529172,3.49974141860587,3.10783485448355,2.91642583124706,2.97096288621422,3.22164211047732,2.803440145559,"55659","ZNF416"
"1194","ENSG00000083828",3.37629872244989,3.59340771084712,3.64385990738259,3.36971501798101,3.54930326567994,3.51265617200585,3.51807578424127,3.63942779603942,3.72826107897607,3.57858504179661,"54807","ZNF586"
"1195","ENSG00000083838",1.64301958889279,1.93090705584923,1.68184507213535,1.73185736296952,1.80064517164764,1.81334440932205,1.79472319687537,1.8932126740812,1.80120646454106,1.68280675632702,"55663","ZNF446"
"1196","ENSG00000083844",4.04114915726255,4.24763125660564,3.99580708762759,3.99678477964945,3.93962587321571,3.63814526102096,3.83130885655933,4.20187682444202,4.19468312533963,3.91397475547002,"9422","ZNF264"
"1197","ENSG00000083845",10.0729916541224,9.96609916348957,10.0164363445209,10.0365674085054,9.95858232828982,9.97227959931125,9.82638144950627,10.0816808479227,10.0732794310826,10.0343228164032,"6193","RPS5"
"1198","ENSG00000083857",7.32565562754431,6.16465693130179,7.44697774000785,7.36682285862517,7.47309502341581,7.35513321506872,7.3921585279436,6.7092362168096,6.75562450211704,6.03276082832676,"2195","FAT1"
"1199","ENSG00000083896",6.94265524059214,6.51209167444462,7.02148197240934,6.93576925693993,7.02056303896331,6.6753940014852,6.74665563257204,6.72056917446931,6.74040680372824,6.40098919817286,"91746","YTHDC1"
"1200","ENSG00000083937",5.68652451865087,5.59385913348692,5.71094778890537,5.74374411581177,5.67256042239014,5.75113320917764,5.88125982726909,5.66301015677904,5.76602070953098,5.5876291537769,"25978","CHMP2B"
"1201","ENSG00000084070",7.2185063018465,7.528181413928,7.1787695871113,7.16462488104147,7.14586991938496,7.22807076970555,7.15878468307543,7.67933831482661,7.69318249527043,7.6292810824052,"64744","SMAP2"
"1202","ENSG00000084072",6.99133404278375,7.06395613130728,6.97225806457245,6.95472164568722,6.88332827130667,6.78696330102679,6.89293654271797,6.99801552857462,6.95842835554953,6.95799247119101,"10450","PPIE"
"1203","ENSG00000084073",6.95743211525572,6.15749663579813,6.91344383582429,6.81749482288398,6.95311658261973,6.75321573651149,6.73023406552455,6.48171762103024,6.55077792548609,6.2435525146803,"10269","ZMPSTE24"
"1204","ENSG00000084090",7.96428043276078,7.63708079578969,7.9271466858571,7.82335665946753,7.87554857159335,7.73763323339837,7.69502850442975,7.80176758616182,7.8233184895615,7.70435643656622,"56910","STARD7"
"1205","ENSG00000084092",5.83260459899961,5.38595622340361,5.8552258433384,5.95927491296967,5.8570585547816,5.43987795018343,5.52925380341189,5.60304062677972,5.50019065747813,5.3610511608811,"84273","NOA1"
"1206","ENSG00000084093",6.10274880931166,5.96995518777058,6.24909468958788,6.20218302811248,6.36587795882767,6.04585683686184,5.98574994924703,5.95357799841987,5.93595590499198,5.99789213971302,"5978","REST"
"1207","ENSG00000084112",5.4782502689387,5.64339248168408,5.33244878067465,5.53172204359157,5.48153088809709,5.39407851425524,5.41940764219244,5.74298808429913,5.74974412893375,5.60408872326171,"54434","SSH1"
"1208","ENSG00000084234",8.16476924812348,7.64157829237604,8.19301991976112,8.19261256470584,8.18517783248209,7.99480870712431,7.94673990331831,7.52177570181001,7.60221805738265,7.64062827423474,"334","APLP2"
"1209","ENSG00000084444",3.46721294571856,4.23408111612579,3.69970645068027,3.57962422841899,3.6066139521481,4.0461167282976,4.1391523511613,3.92455938743977,3.88125089601572,4.12638588074351,"57613","FAM234B"
"1210","ENSG00000084463",7.52133553557484,7.19036885411835,7.52698202320964,7.51463640089477,7.56270673843482,7.45953283446798,7.51364731727748,7.33752911786495,7.34950217576861,7.29438019061569,"51729","WBP11"
"1211","ENSG00000084623",8.26042330656924,7.58932334212412,8.25257795036811,8.19413235647147,8.15507983166616,8.13284339830418,8.04200628286242,7.95259561938925,8.00523251731906,7.67738831745231,"8668","EIF3I"
"1212","ENSG00000084652",7.25325240275202,7.33066480531082,7.2459575240726,7.18693203199463,7.20350457338913,7.21573370512233,7.12867143955387,7.22027290182853,7.18198231370834,7.2313217447249,"200081","TXLNA"
"1213","ENSG00000084676",4.29801463536089,4.15719122135878,4.2476211726907,4.49787792238887,4.52938978286812,5.30662418033715,5.28773513996283,4.71836042170245,4.84247999696654,4.12638588074351,"8648","NCOA1"
"1214","ENSG00000084693",4.1133018285144,3.96551329789036,4.01060268074826,4.22802111403405,4.07438336780999,4.9147154407088,4.82705826420622,4.12890239917557,4.13147709048745,4.08789340341653,"60509","AGBL5"
"1215","ENSG00000084731",3.35264590428582,4.13548997960446,3.039880208653,3.57029158501885,3.52968236579763,4.38046407785506,4.22202326740042,3.62984269973902,3.73772387043145,4.0240860112434,"3797","KIF3C"
"1216","ENSG00000084733",7.75861660870849,7.69448224877036,7.69497482380504,7.69505934907514,7.66798073579845,8.05187726130005,8.11384391433251,7.55949929717788,7.65810505433112,7.6928603434067,"10890","RAB10"
"1217","ENSG00000084754",8.83448850289024,8.54373100508214,8.82333578570265,8.93252715505353,8.90391255143732,9.38898054477237,9.33184676006171,8.77510866060476,8.74777788571325,8.58508345520811,"3030","HADHA"
"1218","ENSG00000084774",7.88199017218895,7.56517661798033,7.87857349193974,7.75806716413776,7.76975609688822,8.07767068369858,8.11880866831586,7.80390016166795,7.76435443878865,7.41589704242921,"790","CAD"
"1219","ENSG00000085063",7.92972902803503,7.94686740573575,7.93976359667829,7.92066176743489,7.92895145677468,7.92311125944455,7.89873965025341,7.66357109442224,7.70890381382616,8.05800573682423,"966","CD59"
"1220","ENSG00000085117",3.62362354962868,6.22069482488036,3.56586718464819,4.33107922840842,4.16619749659489,5.27427208715803,4.58762553105108,5.46161650761263,5.31978902528698,5.83777198988666,"3732","CD82"
"1221","ENSG00000085185",4.31034585859215,3.8458914850908,4.23507693204231,4.29753790669639,4.17884951024879,3.84453483979746,4.01295234563538,3.93237825808085,3.93159418800901,3.93147164920107,"63035","BCORL1"
"1222","ENSG00000085224",6.52133023485219,6.7061494892511,6.51082397974487,6.54835095623026,6.67696052563163,6.60972969175046,6.66754889104216,6.54172905245101,6.4721758452642,6.5386481832094,"546","ATRX"
"1223","ENSG00000085231",5.06320548777054,4.56152148124624,5.15736912762973,5.14845664679703,5.17234999644949,5.07355241908009,5.07756257181762,4.74967450985944,4.66538884150262,4.68086790745187,"102157402","AK6"
"1224","ENSG00000085274",4.71461167687154,4.62519340137724,4.68124424720112,4.741846707669,4.9468220075696,4.95979749128622,4.822639115863,4.71836042170245,4.88142029321482,4.72166639412871,"55892","MYNN"
"1225","ENSG00000085276",2.07750348017886,2.25991794749886,2.17760283977912,2.60805389303635,2.29484662456408,2.48259076022421,2.74019293380678,2.64909156264426,3.00364981508876,2.74526746333164,"2122","MECOM"
"1226","ENSG00000085365",6.24764637028899,6.2241259617085,6.11688710204458,6.14675227102879,6.2402287804489,6.11058929240442,6.33509918276224,6.03934315668178,6.03522295868607,6.21168452496594,"9522","SCAMP1"
"1227","ENSG00000085377",6.5066698198674,6.41635474706368,6.51472133714406,6.5637166954261,6.5967302431481,6.7585411101405,6.70884218699116,6.53532568691353,6.60607245388791,6.34006031027053,"5550","PREP"
"1228","ENSG00000085382",3.37629872244989,4.02179930931504,3.50447472671963,3.64331508214582,3.39519743214873,3.62887041343258,3.52896699770226,3.69563834523763,3.93159418800901,4.05634243706388,"57531","HACE1"
"1229","ENSG00000085415",7.34526399412095,7.00434197572577,7.34194499311895,7.22162318256183,7.22577642209153,6.92692380820092,7.02958093983292,7.0644515770912,7.0609314099001,6.99694645664966,"81929","SEH1L"
"1230","ENSG00000085433",4.56826326730197,4.51185281863717,4.49914138743311,4.52228244966494,4.67492749484647,4.56197895133874,4.57191343770016,4.64412536294835,4.65543781950916,4.71662923463937,"22911","WDR47"
"1231","ENSG00000085449",5.13775390799395,6.39215659774384,5.16730694099181,5.20683769070435,5.24634120844263,5.29200855701597,5.35965581741295,5.64884317163572,5.54129895938146,6.28667733415467,"57590","WDFY1"
"1232","ENSG00000085465",1.13387401768141,1.99658009238844,0.64509283221638,0.630845160162474,0.152718926779228,0.0582309523899454,0.0547855730020391,1.57140440617637,1.12227475804202,0.943379549669668,"5016","OVGP1"
"1233","ENSG00000085491",6.11685854663514,5.98419021905865,6.00127007955944,6.32518324713639,6.37277712694706,6.1386341105054,6.18136526044594,5.76504756682168,5.79576992530121,5.91456395795878,"29957","SLC25A24"
"1234","ENSG00000085511",6.00371842655654,5.87274494908577,6.06112508124962,5.96818501548837,6.05018099296546,6.13372447334325,6.13221550314285,6.38531992893606,6.32770542245911,5.80492396453813,"4216","MAP3K4"
"1235","ENSG00000085563",2.56299622672045,3.915456198917,2.69987595748953,2.90389336520843,2.92512501844007,4.90706287755611,4.66865024553675,3.04495211312643,3.04996312542278,3.93147164920107,"5243","ABCB1"
"1236","ENSG00000085644",2.80877845210387,3.10561565384783,3.01073932866152,2.82761228255198,3.16020763103205,3.28360849562399,3.16007369315372,3.05930527009252,3.16665486627787,3.17060331004932,"7760","ZNF213"
"1237","ENSG00000085662",7.29185277553576,6.77326684839389,7.28983009806969,7.26131091296497,7.25743459755011,7.69937843503871,7.5929851646747,7.12966373450214,7.21369192088991,6.89918373947953,"231","AKR1B1"
"1238","ENSG00000085719",8.72619732832451,9.6034172303247,8.6386380694008,8.75057596026573,8.78946810045434,8.65207786990791,8.67464829135464,9.11341038538564,9.04794390693844,9.607551964485,"8895","CPNE3"
"1239","ENSG00000085721",6.60629550857015,6.05525937819599,6.68117985825769,6.58588396516954,6.71437636419123,6.50842918877509,6.41652978291229,6.11515137451967,6.08240734487495,6.14388059506138,"54700","RRN3"
"1240","ENSG00000085733",0.956938372211443,1.54845882264006,0.789348596740404,0.630845160162474,0.802583535114654,1.39884968534364,2.22801245205677,1.15656659642094,1.33671587175905,1.25268583682936,"2017","CTTN"
"1241","ENSG00000085741",2.18855188306421,2.0898032977384,1.8557964568346,2.32698052489555,2.12218528112602,0.999006210302014,1.60189633377427,1.40155429154442,1.47892018134661,2.28269660993489,"7481","WNT11"
"1242","ENSG00000085760",6.2250278651166,6.03391284711902,6.34997948872914,6.23503791714103,6.3180677362612,6.48034166956417,6.61995421984193,6.21628741363432,6.25048250230436,6.05886782624656,"4528","MTIF2"
"1243","ENSG00000085788",6.85382975364741,7.22417456073905,6.86643392694791,6.87831649689429,6.90538299095146,6.78487704879132,6.82717490460547,6.99801552857462,6.94419406433161,7.21712458951546,"23259","DDHD2"
"1244","ENSG00000085832",6.45484683253314,6.65622181348318,6.41953626063883,6.46015166093317,6.54024379342802,6.51599545961307,6.57992931997998,6.49233533365559,6.58132043553953,6.76044705857786,"2060","EPS15"
"1245","ENSG00000085840",6.92170999657982,6.09328009955495,6.90653870327293,6.837082501769,6.92804270986934,7.03092714799787,7.06368510406887,6.73740341747231,6.7058698456907,6.09425334613682,"4998","ORC1"
"1246","ENSG00000085871",0.603162059178788,0.50142285732487,0.64509283221638,1.30658713477812,1.09732180987015,2.52320429607664,2.79535926460955,0.986741429376341,0.647451382262839,-0.653954412709777,"4258","MGST2"
"1247","ENSG00000085872",6.99897245996267,6.24116029970902,6.97225806457245,6.84484371045934,6.92147030933172,6.96335390513753,7.02958093983292,6.34488198995242,6.32613805974779,6.15881332012226,"10523","CHERP"
"1248","ENSG00000085978",4.51598447372819,4.07597155997102,4.5455976119041,4.40118265396917,4.42704958071035,4.48696484147114,4.47949362588959,4.1953932266871,4.52488749574907,4.04834569115866,"55054","ATG16L1"
"1249","ENSG00000085982",3.70992798348645,3.6455175690373,3.85533998409415,3.78720778904425,4.04704055639302,3.61013989914507,3.43944437013544,3.80188727499543,3.82908714221909,3.57858504179661,"55230","USP40"
"1250","ENSG00000085998",5.04487329252214,4.96983925788888,4.847043819283,5.09088019280374,5.04338108115716,4.97451712970922,5.01308906342164,5.04839240350663,5.14590514411793,4.96622037796215,"55624","POMGNT1"
"1251","ENSG00000085999",6.02632009140373,5.76144135982538,6.10142064277651,6.03416126453651,6.04154785672008,6.22580383170243,6.25700744437952,5.92838641305605,5.99435951593579,5.74681230316052,"8438","RAD54L"
"1252","ENSG00000086015",5.95742427938419,5.94937264475487,5.9213133301344,5.85553066820749,5.933707737948,5.98173043754048,5.9272650475515,5.85212210594751,5.90479319289609,5.87215565867167,"23139","MAST2"
"1253","ENSG00000086061",8.52597176816792,7.89829688425158,8.61795292049921,8.54975860751253,8.54049573716716,8.39156207733938,8.42388081350202,8.32012152740179,8.37133944109982,8.10454183145363,"3301","DNAJA1"
"1254","ENSG00000086062",4.20861238559022,4.82370278485209,4.13734832869435,4.47305345600933,4.36750597489261,4.86423242901148,4.82705826420622,4.58086366154477,4.72844942562469,5.1380725637782,"2683","B4GALT1"
"1255","ENSG00000086065",4.98843617002567,5.12104779715586,4.99945137977852,5.14845664679703,4.97248302781344,5.12393686524342,5.08126687580211,5.15247429095423,5.15652729420813,5.17158954845424,"51510","CHMP5"
"1256","ENSG00000086102",6.62739350553035,6.34408522652269,6.75881614514222,6.50737235367221,6.51052349732978,6.43981201646308,6.45558393966674,6.46429541676571,6.44643727159951,6.36119524858104,"4799","NFX1"
"1257","ENSG00000086189",6.28561455337142,5.83509438363472,6.24127534250965,6.15457952697048,6.14511193697264,6.03887082711986,6.11062769211842,6.05016321792592,6.22883651698291,5.90130604869479,"27292","DIMT1"
"1258","ENSG00000086200",5.92370991322352,5.36123835451247,6.05221423172828,5.8670097447587,5.86881877426946,5.76813004072846,5.80937859175325,5.70012243733339,5.78895896791297,5.41801820138389,"51194","IPO11"
"1259","ENSG00000086200",5.92370991322352,5.36123835451247,6.05221423172828,5.8670097447587,5.86881877426946,5.76813004072846,5.80937859175325,5.70012243733339,5.78895896791297,5.41801820138389,"101180901","IPO11-LRRC70"
"1260","ENSG00000086232",8.52894266021885,8.30863623646311,8.51470327069811,8.64895617552649,8.61308543853747,8.65322194674664,8.65365412615363,8.24127060505068,8.17852935966186,8.36694055289797,"27102","EIF2AK1"
"1261","ENSG00000086289",5.92771744652527,5.16455563767417,6.03060091963788,6.04262198544756,6.20972860205006,6.14189794422934,6.08133207482153,5.2369777388266,5.38447256319106,5.31846273970334,"54749","EPDR1"
"1262","ENSG00000086300",4.17529108178219,4.03748576757567,3.97332524200429,4.13613237309703,4.30539866672946,5.58122149202991,5.63132483233695,4.51470022924059,4.33844445753185,4.15645709778241,"29887","SNX10"
"1263","ENSG00000086475",6.58741990000234,6.63575668173901,6.59299568539758,6.45255242175885,6.45439329041997,6.77755131596637,6.74898638609646,6.60179710732672,6.57209314832943,6.54292321524762,"22929","SEPHS1"
"1264","ENSG00000086504",5.92370991322352,5.52875716137107,5.93688874610901,5.93220959600857,5.96143284913642,5.91462055482494,5.67855190934839,5.78245547030045,5.75906750566938,5.53136681389464,"10573","MRPL28"
"1265","ENSG00000086506",-0.983083170993645,1.41070686069332,-0.142379095126646,0.0126957577525793,-1.63951901933436,1.16219805970077,1.56003338177207,1.35577234253527,1.17894649475223,1.35995604889056,"3049","HBQ1"
"1266","ENSG00000086544",3.37629872244989,3.67590331459759,3.29079902065688,3.23445463678011,3.39519743214873,3.4717403398086,3.48489995879648,3.58093805896685,3.39910028507853,3.42647178720905,"80271","ITPKC"
"1267","ENSG00000086589",6.16178484774737,5.87055720167568,6.06290066556394,6.13255529668974,6.12072940584393,6.12220325709422,6.13934024761623,6.0662426597748,6.10817174500418,5.87215565867167,"55696","RBM22"
"1268","ENSG00000086598",7.47004611504265,7.42387649922114,7.4462977105752,7.54055464405246,7.52356480213659,7.63713609224701,7.75771372666316,7.46765216179367,7.54340423810756,7.49892406356071,"10959","TMED2"
"1269","ENSG00000086666",5.36459169651802,5.150198318752,5.36159403303654,5.58829757954408,5.49170760989401,5.65160512666718,5.67365281675654,5.0978996881502,5.15652729420813,5.25386544389753,"54469","ZFAND6"
"1270","ENSG00000086712",6.25723250399244,5.83509438363472,6.29966598240659,6.22317707423922,6.18642271549318,5.98718452583579,6.15875378792268,6.0447633309454,6.09166182487207,5.87893513920147,"55787","TXLNG"
"1271","ENSG00000086730",1.24082091865849,1.59160060644864,0.20502317281322,1.35086348100069,1.38625408293757,1.74630776529559,1.56003338177207,0.925379948465579,0.799773177423433,1.80174248161994,"7462","LAT2"
"1272","ENSG00000086758",8.16688992825228,8.25555434101494,8.22707077049114,8.11811343158459,8.21081565149479,8.16888683545734,8.16011427394175,8.32755234209965,8.25342082266773,8.05351820737669,"10075","HUWE1"
"1273","ENSG00000086827",6.0577448660711,5.27784892323001,6.05578517882289,5.99807424091592,5.98683756309816,5.94856568002556,6.05520115139632,5.78892965961704,5.87508786517164,5.46983040242055,"9183","ZW10"
"1274","ENSG00000086848",3.41106637348896,3.4366131245678,3.12392931383875,3.55144320616655,3.65269292251042,3.73641705267085,3.61325761347932,3.75856373548442,3.67014264277242,2.93069514863629,"79796","ALG9"
"1275","ENSG00000087008",3.31642329269732,2.80929120441822,3.21617217001638,3.29236177277007,3.32863002665632,3.14734527366644,2.94922890653445,2.77617954110784,2.87234599397544,2.85935780918867,"8310","ACOX3"
"1276","ENSG00000087053",5.65544579571267,5.32334889096177,5.74894395909715,5.85360857744337,5.7317171718191,5.99983111453706,6.01315741745652,5.70697594606037,5.68762768793658,5.35133405881826,"8898","MTMR2"
"1277","ENSG00000087074",3.96519710658099,4.72544060981639,4.06122404159037,4.15498430007931,4.12756178707975,4.39147498071567,4.36867104165501,4.62977078204557,4.8512246815276,4.3575305284495,"23645","PPP1R15A"
"1278","ENSG00000087077",5.35866676529232,5.20331705111785,5.1999471214342,5.30293906865408,5.36734228587335,5.38032666299687,5.2748528350978,5.04839240350663,5.30713262313718,5.08824162433528,"7205","TRIP6"
"1279","ENSG00000087077",5.35866676529232,5.20331705111785,5.1999471214342,5.30293906865408,5.36734228587335,5.38032666299687,5.2748528350978,5.04839240350663,5.30713262313718,5.08824162433528,"102466755","MIR6875"
